recording_id,composition_id,title,artist,album,release_year,duration,source_dataset,source_track_id,audio_path,metadata_verified
ec22004f-4fd0-4068-b542-e5e7545743cf,ba962a77-f9c9-4014-8db1-66b763f4183f,Cover Track TRSHS00411,Cover Artist,Cover Songs Collection,2024,389.9,SecondHandSongs / Cover Set,TRSHS00411,audio/TRSHS00411.mp3,True
16274847-6b9c-4815-9e0c-f415dc127dbb,5548c9e9-c0c3-4b65-a292-a92643d5e7ca,Cover Track TRSHS00355,Cover Artist,Cover Songs Collection,2024,354.5,SecondHandSongs / Cover Set,TRSHS00355,audio/TRSHS00355.mp3,True
74c88114-dbf7-49f2-9f0c-d2f30df42b10,bb3903f0-ed12-48a7-9b19-25112cc8ba66,Cover Track TRSHS00413,Cover Artist,Cover Songs Collection,2024,303.0,SecondHandSongs / Cover Set,TRSHS00413,audio/TRSHS00413.mp3,True
e8493f51-ee74-4d8a-80eb-18f661137126,cc28e23d-7a7a-484d-854b-25084658562d,Cover Track TRSHS00421,Cover Artist,Cover Songs Collection,2024,344.6,SecondHandSongs / Cover Set,TRSHS00421,audio/TRSHS00421.mp3,True
59c0d73d-de23-44ed-8337-a96f2c9234da,3009c816-0aa3-406d-8d71-bb58212b60f5,Cover Track TRSHS00424,Cover Artist,Cover Songs Collection,2024,421.3,SecondHandSongs / Cover Set,TRSHS00424,audio/TRSHS00424.mp3,True
25af924d-56fd-404b-84fe-99cfda3c2bc8,529337a9-6808-45d3-b2a3-b97ecb7a7cad,Cover Track TRSHS00423,Cover Artist,Cover Songs Collection,2024,438.0,SecondHandSongs / Cover Set,TRSHS00423,audio/TRSHS00423.mp3,True
16fdaa68-7e69-4dcc-9ff2-a1f67d6cd2c4,89b36b18-3bc3-4525-98ae-e57c0e4714eb,Cover Track TRSHS00432,Cover Artist,Cover Songs Collection,2024,421.3,SecondHandSongs / Cover Set,TRSHS00432,audio/TRSHS00432.mp3,True
e0ca4e56-6d12-4ad8-8226-3e5225621750,d385e8a2-bcba-4189-8a74-419961fb99ed,Cover Track TRSHS00422,Cover Artist,Cover Songs Collection,2024,551.9,SecondHandSongs / Cover Set,TRSHS00422,audio/TRSHS00422.mp3,True
4cbf0bc1-e61c-4633-acd3-54107cc2c8b7,fd80b969-250e-43cd-9f84-1967d979d1da,Cover Track TRSHS00433,Cover Artist,Cover Songs Collection,2024,528.2,SecondHandSongs / Cover Set,TRSHS00433,audio/TRSHS00433.mp3,True
37a56462-7060-4be4-98e4-9c6284f600bc,9342911f-ae85-4e10-8375-785973e134ca,Cover Track TRSHS00434,Cover Artist,Cover Songs Collection,2024,421.3,SecondHandSongs / Cover Set,TRSHS00434,audio/TRSHS00434.mp3,True
0a19ff12-2ae7-4133-84bb-9409b0200265,6a9e5e1c-b2c5-4c10-a29d-1cb79bf820bf,Cover Track TRSHS00431,Cover Artist,Cover Songs Collection,2024,426.6,SecondHandSongs / Cover Set,TRSHS00431,audio/TRSHS00431.mp3,True
9bfe1b84-d0b7-47d6-9589-642b6877e96b,8997c4e9-bc9e-4ffd-8bee-708e52d46482,Cover Track TRSHS00452,Cover Artist,Cover Songs Collection,2024,470.8,SecondHandSongs / Cover Set,TRSHS00452,audio/TRSHS00452.mp3,True
e494a65c-3e8f-4596-b2ed-95d4f92e6fd4,f8a155da-51ea-47b1-8e89-29a5d5ab8a04,Cover Track TRSHS00451,Cover Artist,Cover Songs Collection,2024,528.2,SecondHandSongs / Cover Set,TRSHS00451,audio/TRSHS00451.mp3,True
3cb506bb-d9cf-4935-b77f-09bd39096de2,d8f95db6-8b33-42c1-bd28-3a76508ef136,Cover Track TRSHS00453,Cover Artist,Cover Songs Collection,2024,354.5,SecondHandSongs / Cover Set,TRSHS00453,audio/TRSHS00453.mp3,True
5ea41073-4dbf-4b0a-895c-40d3011bda0c,56eaa946-c6cb-408e-be64-75fc2995442d,Cover Track TRSHS00463,Cover Artist,Cover Songs Collection,2024,517.0,SecondHandSongs / Cover Set,TRSHS00463,audio/TRSHS00463.mp3,True
c9ae5f68-9f08-4069-af10-7dc0e4fa7c95,77556ea7-73d4-4075-9392-a15620b491e3,Cover Track TRSHS00471,Cover Artist,Cover Songs Collection,2024,514.4,SecondHandSongs / Cover Set,TRSHS00471,audio/TRSHS00471.mp3,True
917c2141-17ab-42b7-9f55-67ccfaf45a37,9225ed4e-d784-4f50-beed-e6083c29a455,Cover Track TRSHS00441,Cover Artist,Cover Songs Collection,2024,421.3,SecondHandSongs / Cover Set,TRSHS00441,audio/TRSHS00441.mp3,True
5357d751-a02a-42a2-a6fd-bfe1d87a39df,29a23ff1-9ec2-4ace-9840-1a75afeefe10,Cover Track TRSHS00464,Cover Artist,Cover Songs Collection,2024,303.0,SecondHandSongs / Cover Set,TRSHS00464,audio/TRSHS00464.mp3,True
2f9b2145-acec-4472-9c28-164228627b42,c4889e41-8ea5-4477-85b9-a7bf3ff388cc,Cover Track TRSHS00435,Cover Artist,Cover Songs Collection,2024,325.8,SecondHandSongs / Cover Set,TRSHS00435,audio/TRSHS00435.mp3,True
91b63cfb-2cf6-4e45-a443-20d61b4f7d2a,b74a0259-855b-4205-b96d-65c5081504bc,Cover Track TRSHS00475,Cover Artist,Cover Songs Collection,2024,280.1,SecondHandSongs / Cover Set,TRSHS00475,audio/TRSHS00475.mp3,True
a6287fd3-6aea-42dd-a540-5c99f2731371,25858434-fda1-4012-b654-dcfbb4b601b0,Cover Track TRSHS00472,Cover Artist,Cover Songs Collection,2024,344.6,SecondHandSongs / Cover Set,TRSHS00472,audio/TRSHS00472.mp3,True
733aec80-9047-45d1-ba58-bf7ad6d7d563,f35db4b4-e543-431c-aa02-5efb441301c7,Cover Track TRSHS00442,Cover Artist,Cover Songs Collection,2024,517.0,SecondHandSongs / Cover Set,TRSHS00442,audio/TRSHS00442.mp3,True
c4a30e30-eb7e-45ff-af54-9c5515c4b97f,2a63c575-a1ab-4a99-aae2-287778b8847d,Cover Track TRSHS00482,Cover Artist,Cover Songs Collection,2024,280.1,SecondHandSongs / Cover Set,TRSHS00482,audio/TRSHS00482.mp3,True
b4aecea9-1d90-4aa7-892a-55d3e95d1d60,c0d34b24-b30c-4e34-bc49-b5f7f610fcc6,Cover Track TRSHS00481,Cover Artist,Cover Songs Collection,2024,528.2,SecondHandSongs / Cover Set,TRSHS00481,audio/TRSHS00481.mp3,True
62792396-3012-4d6d-9dad-29b64ea2f9fc,edf06fb0-40d7-41de-981d-70a908fe015c,Cover Track TRSHS00462,Cover Artist,Cover Songs Collection,2024,373.3,SecondHandSongs / Cover Set,TRSHS00462,audio/TRSHS00462.mp3,True
a8393535-e3ea-4fbf-a82e-e8e1596b5c50,da63365c-974e-400b-8b50-5275db761972,Cover Track TRSHS00461,Cover Artist,Cover Songs Collection,2024,421.3,SecondHandSongs / Cover Set,TRSHS00461,audio/TRSHS00461.mp3,True
0f245596-f7aa-4dfd-9bcb-4a97d35f3117,0b3cd052-ac78-465d-862c-5277948ed299,Cover Track TRSHS00491,Cover Artist,Cover Songs Collection,2024,354.5,SecondHandSongs / Cover Set,TRSHS00491,audio/TRSHS00491.mp3,True
9b86e95b-afec-4d75-8c1c-81fd7256e02f,77e85d29-a390-4a26-9e62-27ee5ca93695,Cover Track TRSHS00492,Cover Artist,Cover Songs Collection,2024,389.9,SecondHandSongs / Cover Set,TRSHS00492,audio/TRSHS00492.mp3,True
2e2edd6b-f82d-4f64-8849-84fa9ac429d5,e8bd4b56-3d57-40a0-9350-962b5728b738,Cover Track TRSHS00493,Cover Artist,Cover Songs Collection,2024,470.8,SecondHandSongs / Cover Set,TRSHS00493,audio/TRSHS00493.mp3,True
31767256-f4a8-498b-b9a3-9f1cb85c8797,9dbc4281-1c08-4aed-a300-92e5bda90ce3,Cover Track TRSHS00473,Cover Artist,Cover Songs Collection,2024,373.3,SecondHandSongs / Cover Set,TRSHS00473,audio/TRSHS00473.mp3,True
2d8dc87e-b4b5-4a20-bcc1-dac2c6a1106b,ba65b9a0-d0e4-4ab9-b705-2c590632e1a1,Cover Track TRSHS00501,Cover Artist,Cover Songs Collection,2024,280.1,SecondHandSongs / Cover Set,TRSHS00501,audio/TRSHS00501.mp3,True
271d7518-7100-431e-b7d4-26ea7cf5254b,b333383d-89d6-46b4-aed9-52a7cabcd811,Cover Track TRSHS00504,Cover Artist,Cover Songs Collection,2024,303.0,SecondHandSongs / Cover Set,TRSHS00504,audio/TRSHS00504.mp3,True
22644526-33df-4aae-984b-ca2c313bccf1,7615efd9-157f-4095-85e0-89d36c408fdc,Cover Track TRSHS00502,Cover Artist,Cover Songs Collection,2024,514.4,SecondHandSongs / Cover Set,TRSHS00502,audio/TRSHS00502.mp3,True
6771ea3f-7d4d-46b5-82d3-ae510293c0d9,be443203-0225-4040-8cb0-30315453a977,Cover Track TRSHS00503,Cover Artist,Cover Songs Collection,2024,528.2,SecondHandSongs / Cover Set,TRSHS00503,audio/TRSHS00503.mp3,True
0cdffbd8-baec-443a-a1e5-b866aa7403e6,e06da43f-a8b6-4653-8f3d-95e23edf59c7,Cover Track TRSHS00474,Cover Artist,Cover Songs Collection,2024,280.1,SecondHandSongs / Cover Set,TRSHS00474,audio/TRSHS00474.mp3,True
f1e1cada-12bc-40e0-aea5-81fab67d18d8,71968bc8-29ba-4f45-b4a6-2e362ada40ef,Cover Track TRSHS00515,Cover Artist,Cover Songs Collection,2024,303.0,SecondHandSongs / Cover Set,TRSHS00515,audio/TRSHS00515.mp3,True
4461c056-3a64-4d0b-9989-8d8ce945e6f9,41686ae4-9afb-4a73-b05a-d6b0db78e5ac,Cover Track TRSHS00512,Cover Artist,Cover Songs Collection,2024,373.3,SecondHandSongs / Cover Set,TRSHS00512,audio/TRSHS00512.mp3,True
dab05a48-ec4e-4359-b1c8-14e180999062,2b434f8b-a8d2-4bb7-8fc9-1271d7fb2b63,Cover Track TRSHS00513,Cover Artist,Cover Songs Collection,2024,373.3,SecondHandSongs / Cover Set,TRSHS00513,audio/TRSHS00513.mp3,True
149f2f44-4bc1-42b7-a9d3-0d2d33f89f74,e83f0587-b6bb-4aba-9465-9685a9586289,Cover Track TRSHS00511,Cover Artist,Cover Songs Collection,2024,517.0,SecondHandSongs / Cover Set,TRSHS00511,audio/TRSHS00511.mp3,True
d46cf3a3-635b-422f-97c9-e3af41412c1b,161c0343-b2b2-48db-8b32-8b115c7c8a20,Cover Track TRSHS00514,Cover Artist,Cover Songs Collection,2024,514.4,SecondHandSongs / Cover Set,TRSHS00514,audio/TRSHS00514.mp3,True
82d3e559-4c44-41ca-ab3f-0b73abae39a8,c65290fc-83a5-49b1-a497-7ff27cb98d1b,Cover Track TRSHS00521,Cover Artist,Cover Songs Collection,2024,517.0,SecondHandSongs / Cover Set,TRSHS00521,audio/TRSHS00521.mp3,True
71e0ee9d-4afc-4181-b94d-caa8f195a440,36b9a5cd-6396-404b-b56d-d8174cc7867e,Cover Track TRSHS00522,Cover Artist,Cover Songs Collection,2024,354.5,SecondHandSongs / Cover Set,TRSHS00522,audio/TRSHS00522.mp3,True
c9dd1dd1-a517-466a-9e66-288f7866af9f,bdb1e326-b19a-4263-8ab3-696e50f5d2f7,Cover Track TRSHS00531,Cover Artist,Cover Songs Collection,2024,373.3,SecondHandSongs / Cover Set,TRSHS00531,audio/TRSHS00531.mp3,True
5a9e17db-6a1d-45c3-aca8-38eecb8296fa,08a06b7a-8621-4d5d-aeea-05b0ac78fe42,Cover Track TRSHS00532,Cover Artist,Cover Songs Collection,2024,344.6,SecondHandSongs / Cover Set,TRSHS00532,audio/TRSHS00532.mp3,True
3d9cf7c7-b54f-4752-84a2-9ad29b8623e0,03c62744-b39c-4341-a47f-23def7905e9d,Cover Track TRSHS00533,Cover Artist,Cover Songs Collection,2024,373.3,SecondHandSongs / Cover Set,TRSHS00533,audio/TRSHS00533.mp3,True
ee60d9c0-c3b9-4262-bb1e-71001a6db1ba,23a6beb6-d5ea-4376-b605-8003446dcaa1,Cover Track TRSHS00541,Cover Artist,Cover Songs Collection,2024,421.3,SecondHandSongs / Cover Set,TRSHS00541,audio/TRSHS00541.mp3,True
fdf7af69-562a-4c80-81b4-1a2d85477379,537ee20f-46ab-4974-97f8-1747df2e655a,Cover Track TRSHS00542,Cover Artist,Cover Songs Collection,2024,517.0,SecondHandSongs / Cover Set,TRSHS00542,audio/TRSHS00542.mp3,True
f7421e98-bec0-4842-8074-f842fd2c1c7c,4c89b466-7728-4857-9cb7-167697462733,Cover Track TRSHS00544,Cover Artist,Cover Songs Collection,2024,344.6,SecondHandSongs / Cover Set,TRSHS00544,audio/TRSHS00544.mp3,True
64aad0b5-ca25-4dba-a38c-9ef6b432b552,22061162-2e0c-4d7d-a56b-425a6145a717,Cover Track TRSHS00552,Cover Artist,Cover Songs Collection,2024,325.8,SecondHandSongs / Cover Set,TRSHS00552,audio/TRSHS00552.mp3,True
6906d255-7f09-402c-8d09-e19cf8706aa3,eb9faf39-0cad-43f5-a61b-4895b21d5c1f,Cover Track TRSHS00543,Cover Artist,Cover Songs Collection,2024,373.3,SecondHandSongs / Cover Set,TRSHS00543,audio/TRSHS00543.mp3,True
97599fe9-9d89-4716-80eb-abef37618e06,7b057064-58ac-4b28-a054-7391695ce40a,Cover Track TRSHS00554,Cover Artist,Cover Songs Collection,2024,354.5,SecondHandSongs / Cover Set,TRSHS00554,audio/TRSHS00554.mp3,True
7eb659ef-8131-4bf4-99c6-31a26a461f57,2fb7d5eb-6849-491b-a43a-dc0baece3312,Cover Track TRSHS00551,Cover Artist,Cover Songs Collection,2024,325.8,SecondHandSongs / Cover Set,TRSHS00551,audio/TRSHS00551.mp3,True
ee7d85d2-1871-4ae9-8bb2-4285884c2741,a8c3a319-65a5-4bf0-a6b2-c634280743c5,Cover Track TRSHS00555,Cover Artist,Cover Songs Collection,2024,421.3,SecondHandSongs / Cover Set,TRSHS00555,audio/TRSHS00555.mp3,True
2925f9c7-c3a2-4f0d-b2a8-e97cbd970ffe,07aa89a2-4af1-4fb8-97ae-cc6aafc518cc,Cover Track TRSHS00553,Cover Artist,Cover Songs Collection,2024,514.4,SecondHandSongs / Cover Set,TRSHS00553,audio/TRSHS00553.mp3,True
bebc5788-a0b2-4d4a-8544-b9a11c5b2bea,99554dd0-1b7d-4f84-9d41-209dd6b5eafd,Cover Track TRSHS00562,Cover Artist,Cover Songs Collection,2024,483.4,SecondHandSongs / Cover Set,TRSHS00562,audio/TRSHS00562.mp3,True
b941252f-3b95-40d8-af2d-e2cacf4e1be3,0a03aaaa-349a-41c1-a1d6-c3b33b0cafa0,Cover Track TRSHS00571,Cover Artist,Cover Songs Collection,2024,483.4,SecondHandSongs / Cover Set,TRSHS00571,audio/TRSHS00571.mp3,True
9ae08ffc-3a34-4d2b-a2d0-c233153641d6,55c1ce93-32ba-4572-a075-7f9067668d2f,Cover Track TRSHS00572,Cover Artist,Cover Songs Collection,2024,426.6,SecondHandSongs / Cover Set,TRSHS00572,audio/TRSHS00572.mp3,True
c041ccb7-7067-4628-87b7-67f546cee89c,c32198a6-8d23-43f4-92d9-a28716e302ae,Cover Track TRSHS00584,Cover Artist,Cover Songs Collection,2024,514.4,SecondHandSongs / Cover Set,TRSHS00584,audio/TRSHS00584.mp3,True
6917fcb5-3fea-44ef-b8a4-f97728ccd2a0,80abbcdb-8036-4a86-b27b-59f0d793c5b9,Cover Track TRSHS00561,Cover Artist,Cover Songs Collection,2024,426.6,SecondHandSongs / Cover Set,TRSHS00561,audio/TRSHS00561.mp3,True
d195ed66-ad19-4c58-8ab6-edb00bfb1c68,8db32bf3-fc92-41db-bdf0-b9012faf6c60,Cover Track TRSHS00592,Cover Artist,Cover Songs Collection,2024,528.2,SecondHandSongs / Cover Set,TRSHS00592,audio/TRSHS00592.mp3,True
3bb5abef-83b6-4291-8831-8a8c8f741a62,5d2296b5-5962-4cb0-86b2-d3767e75735d,Cover Track TRSHS00593,Cover Artist,Cover Songs Collection,2024,421.3,SecondHandSongs / Cover Set,TRSHS00593,audio/TRSHS00593.mp3,True
ef079e3f-1396-490f-aebb-efe48ae526f2,97d1131f-c996-4cf2-ba62-f44e5fc56884,Cover Track TRSHS00594,Cover Artist,Cover Songs Collection,2024,551.9,SecondHandSongs / Cover Set,TRSHS00594,audio/TRSHS00594.mp3,True
5904da6a-62b0-4aa4-8dbd-0719daa77f2d,5c7ed390-a3e2-40be-98d2-0edde5bb7241,Cover Track TRSHS00583,Cover Artist,Cover Songs Collection,2024,303.0,SecondHandSongs / Cover Set,TRSHS00583,audio/TRSHS00583.mp3,True
504047f2-fa6c-44a6-b108-72726b8f9cbc,ae426da8-55f2-4797-81a0-1a9d93011311,Cover Track TRSHS00581,Cover Artist,Cover Songs Collection,2024,280.1,SecondHandSongs / Cover Set,TRSHS00581,audio/TRSHS00581.mp3,True
4a43abb4-bf01-4b62-b39d-8dd22bd7e4bb,e35631c5-f42a-438d-864b-4739cb9e8ae5,Cover Track TRSHS00573,Cover Artist,Cover Songs Collection,2024,470.8,SecondHandSongs / Cover Set,TRSHS00573,audio/TRSHS00573.mp3,True
5f4a0a03-dbc8-4fdb-8133-34a3d31a4720,7829551a-a8b8-4f7f-89bd-eabc952ee52c,Cover Track TRSHS00611,Cover Artist,Cover Songs Collection,2024,354.5,SecondHandSongs / Cover Set,TRSHS00611,audio/TRSHS00611.mp3,True
6167da89-ff1b-4648-bbe1-8d93e9b0b1db,7a92138e-74c4-48aa-b25b-7342492c3a56,Cover Track TRSHS00595,Cover Artist,Cover Songs Collection,2024,470.8,SecondHandSongs / Cover Set,TRSHS00595,audio/TRSHS00595.mp3,True
0c4c86cf-ca32-45dc-bdce-5135f05b8b1c,7a719e6d-b360-4476-87ba-be8232ebc759,Cover Track TRSHS00612,Cover Artist,Cover Songs Collection,2024,303.0,SecondHandSongs / Cover Set,TRSHS00612,audio/TRSHS00612.mp3,True
287115ce-9a81-451a-adb2-e69bb7b3f143,df7b04bc-8149-48f6-b935-55145fd18cdc,Cover Track TRSHS00582,Cover Artist,Cover Songs Collection,2024,389.9,SecondHandSongs / Cover Set,TRSHS00582,audio/TRSHS00582.mp3,True
31d100fb-5130-4a63-973f-2732c98aa579,addfe276-714c-46ef-88a9-39fc8dd3dcfa,Cover Track TRSHS00621,Cover Artist,Cover Songs Collection,2024,438.0,SecondHandSongs / Cover Set,TRSHS00621,audio/TRSHS00621.mp3,True
799bf99e-3cdd-4ac8-9b19-678049877065,59ed4427-51cb-4ca7-a270-97cda8225360,Cover Track TRSHS00613,Cover Artist,Cover Songs Collection,2024,514.4,SecondHandSongs / Cover Set,TRSHS00613,audio/TRSHS00613.mp3,True
81f503d9-80a9-4e02-883e-a7d3faac998f,5c2f8e03-6fe8-46f7-a167-da897ffa945c,Cover Track TRSHS00591,Cover Artist,Cover Songs Collection,2024,426.6,SecondHandSongs / Cover Set,TRSHS00591,audio/TRSHS00591.mp3,True
7fa9d8f4-78d5-4f7f-8512-de895a81c008,18088129-e8d5-424d-9149-f2cba0b53567,Cover Track TRSHS00623,Cover Artist,Cover Songs Collection,2024,426.6,SecondHandSongs / Cover Set,TRSHS00623,audio/TRSHS00623.mp3,True
cd6495d9-77dd-434f-956a-8e32742d7397,c9e29db4-be7d-4955-a60e-171b5e7d3cdb,Cover Track TRSHS00622,Cover Artist,Cover Songs Collection,2024,303.0,SecondHandSongs / Cover Set,TRSHS00622,audio/TRSHS00622.mp3,True
a4218ac0-fe72-467e-87da-60ada3af26d1,9531075a-d550-4182-8bb8-a0b594208795,Cover Track TRSHS00601,Cover Artist,Cover Songs Collection,2024,551.9,SecondHandSongs / Cover Set,TRSHS00601,audio/TRSHS00601.mp3,True
a34f7b41-7b0f-44ce-8720-0f9a160d9e7d,db1cbb73-ebf1-454d-8f8a-dabbb2927824,Cover Track TRSHS00631,Cover Artist,Cover Songs Collection,2024,325.8,SecondHandSongs / Cover Set,TRSHS00631,audio/TRSHS00631.mp3,True
298b9ea8-ed50-43ad-87e1-06c255e363e2,d647321e-54c2-493c-8ade-1179bc3b5d63,Cover Track TRSHS00624,Cover Artist,Cover Songs Collection,2024,470.8,SecondHandSongs / Cover Set,TRSHS00624,audio/TRSHS00624.mp3,True
21b537ca-2001-472c-b4cb-ea0f4154b7a3,b8ab92cb-b787-4f67-b683-15ae4feda5b3,Cover Track TRSHS00634,Cover Artist,Cover Songs Collection,2024,280.1,SecondHandSongs / Cover Set,TRSHS00634,audio/TRSHS00634.mp3,True
5d3c6ab0-b677-4b8b-b2ba-3a0f1bf85a9e,77c2fd3c-26e4-4f76-bd42-c256606eccd2,Cover Track TRSHS00633,Cover Artist,Cover Songs Collection,2024,470.8,SecondHandSongs / Cover Set,TRSHS00633,audio/TRSHS00633.mp3,True
4c732380-efac-43b0-aed5-659ea87866c3,6fc09d1d-c2dd-48a4-9cea-702fa1f643ae,Cover Track TRSHS00632,Cover Artist,Cover Songs Collection,2024,514.4,SecondHandSongs / Cover Set,TRSHS00632,audio/TRSHS00632.mp3,True
81d4a596-35ad-4b0c-a35f-24bacb4b62d4,eed11829-d487-4998-9b56-ab6670d0df65,Cover Track TRSHS00635,Cover Artist,Cover Songs Collection,2024,280.1,SecondHandSongs / Cover Set,TRSHS00635,audio/TRSHS00635.mp3,True
79b248dc-cf85-47fd-b47d-d5fb4db36de8,13700506-f644-462b-99da-47e5d80f1c90,Cover Track TRSHS00642,Cover Artist,Cover Songs Collection,2024,280.1,SecondHandSongs / Cover Set,TRSHS00642,audio/TRSHS00642.mp3,True
cf644524-3ae9-4554-9285-de33d053deb4,aedec9f9-ef34-4b47-8f3e-6d9b4bbbef2d,Cover Track TRSHS00641,Cover Artist,Cover Songs Collection,2024,421.3,SecondHandSongs / Cover Set,TRSHS00641,audio/TRSHS00641.mp3,True
43373cfc-e685-4e58-a54a-1766bf1dbfab,73c24ec3-2449-415b-ad52-1b03183afd96,Cover Track TRSHS00602,Cover Artist,Cover Songs Collection,2024,551.9,SecondHandSongs / Cover Set,TRSHS00602,audio/TRSHS00602.mp3,True
1b42c73a-db8e-4cde-9a5a-0ea9c4cdd13e,8614dcea-9094-4a26-99cc-8995e393cc47,Cover Track TRSHS00653,Cover Artist,Cover Songs Collection,2024,470.8,SecondHandSongs / Cover Set,TRSHS00653,audio/TRSHS00653.mp3,True
dc5e3c65-e642-43ca-b1ed-598269684b4a,5ba71430-73e3-4f62-8795-40202fd54afe,Cover Track TRSHS00661,Cover Artist,Cover Songs Collection,2024,517.0,SecondHandSongs / Cover Set,TRSHS00661,audio/TRSHS00661.mp3,True
b873c42b-a10c-4f34-80d3-788f4839e1fc,25cd02ae-58af-4d9a-9296-b32e79d7fb59,Cover Track TRSHS00651,Cover Artist,Cover Songs Collection,2024,514.4,SecondHandSongs / Cover Set,TRSHS00651,audio/TRSHS00651.mp3,True
19a7c6e2-536c-4419-a836-95601436e236,e8a90745-c7b5-400c-b4ea-90e2b4346d97,Cover Track TRSHS00652,Cover Artist,Cover Songs Collection,2024,514.4,SecondHandSongs / Cover Set,TRSHS00652,audio/TRSHS00652.mp3,True
71eb0e2c-33e3-4698-90ba-a847f665b6d4,ffe47e4d-d03b-45c3-a84a-5d291aa4bdff,Cover Track TRSHS00671,Cover Artist,Cover Songs Collection,2024,354.5,SecondHandSongs / Cover Set,TRSHS00671,audio/TRSHS00671.mp3,True
5dd18612-d068-4945-bba3-0af06e0772d5,28065eba-3fb8-4e61-a9a4-97d889af77f6,Cover Track TRSHS00663,Cover Artist,Cover Songs Collection,2024,354.5,SecondHandSongs / Cover Set,TRSHS00663,audio/TRSHS00663.mp3,True
04f722d7-c0af-4e86-be93-998b068c6eea,46bd68ee-5426-4776-96eb-97773e332e0b,Cover Track TRSHS00672,Cover Artist,Cover Songs Collection,2024,389.9,SecondHandSongs / Cover Set,TRSHS00672,audio/TRSHS00672.mp3,True
03193857-1e97-42be-b659-5c379aa1d876,cfc1e5ae-9588-48a0-b71c-d80a554ad2da,Cover Track TRSHS00662,Cover Artist,Cover Songs Collection,2024,514.4,SecondHandSongs / Cover Set,TRSHS00662,audio/TRSHS00662.mp3,True
d5b2d5e6-5163-4d25-b40a-d26866ad5339,e15ae4ab-2d80-4fc2-8bdc-26611e2073d0,Cover Track TRSHS00664,Cover Artist,Cover Songs Collection,2024,514.4,SecondHandSongs / Cover Set,TRSHS00664,audio/TRSHS00664.mp3,True
511fd6bc-7e9b-45c4-976d-d9f6de36df08,eca80394-ee31-4193-8594-665cadf391d1,Cover Track TRSHS00674,Cover Artist,Cover Songs Collection,2024,514.4,SecondHandSongs / Cover Set,TRSHS00674,audio/TRSHS00674.mp3,True
b993d35b-2a68-4d88-bdaf-11f87fb3c298,4834fbf7-322d-47e6-9b31-6bbce336618a,Cover Track TRSHS00673,Cover Artist,Cover Songs Collection,2024,514.4,SecondHandSongs / Cover Set,TRSHS00673,audio/TRSHS00673.mp3,True
16cacbe4-9d3a-465c-a1e0-11982ecd2240,7d29e935-8566-4767-86d8-8f281b01fec7,Cover Track TRSHS00692,Cover Artist,Cover Songs Collection,2024,325.8,SecondHandSongs / Cover Set,TRSHS00692,audio/TRSHS00692.mp3,True
21924dc2-1877-4aab-8592-fc564a048cdc,837b759c-a8a0-4581-8e29-179d8ca3ace3,Cover Track TRSHS00681,Cover Artist,Cover Songs Collection,2024,421.3,SecondHandSongs / Cover Set,TRSHS00681,audio/TRSHS00681.mp3,True
ab1a5d30-8f47-4e98-8809-313a4668b298,d7b20d26-1598-47df-b27a-98d2b5af7338,Cover Track TRSHS00693,Cover Artist,Cover Songs Collection,2024,389.9,SecondHandSongs / Cover Set,TRSHS00693,audio/TRSHS00693.mp3,True
63e02b12-2002-4939-b46c-d7a781c5fa96,b21d4824-81d0-484d-ad8c-54e65587e66d,Cover Track TRSHS00682,Cover Artist,Cover Songs Collection,2024,514.4,SecondHandSongs / Cover Set,TRSHS00682,audio/TRSHS00682.mp3,True
11ccc770-2293-4fc5-a222-a62f8c45cfe1,b1117c68-fefe-4b8c-85d2-c22b2c2545a3,Cover Track TRSHS00701,Cover Artist,Cover Songs Collection,2024,438.0,SecondHandSongs / Cover Set,TRSHS00701,audio/TRSHS00701.mp3,True
0c4894c1-688c-4be3-8e31-567d843f3afc,869897cb-d923-4e98-b5da-c8b27beb8f1d,Cover Track TRSHS00691,Cover Artist,Cover Songs Collection,2024,551.9,SecondHandSongs / Cover Set,TRSHS00691,audio/TRSHS00691.mp3,True
38120bfa-ec17-4534-b135-2de974c6d2ab,d363169c-b643-4a17-b790-e7f05cdffe09,Cover Track TRSHS00702,Cover Artist,Cover Songs Collection,2024,303.0,SecondHandSongs / Cover Set,TRSHS00702,audio/TRSHS00702.mp3,True
6d434a87-3b20-45c2-bf5f-01f6f10d96d7,83211fe6-72e4-4ae4-92ae-5a3c056d5d84,Cover Track TRSHS00675,Cover Artist,Cover Songs Collection,2024,438.0,SecondHandSongs / Cover Set,TRSHS00675,audio/TRSHS00675.mp3,True
770dae27-8ae4-4a3c-ab73-3f2554dfb767,2584e0bf-e263-4c0b-9265-1d2d87830249,Cover Track TRSHS00703,Cover Artist,Cover Songs Collection,2024,344.6,SecondHandSongs / Cover Set,TRSHS00703,audio/TRSHS00703.mp3,True
dc07be93-3c6f-400e-99fb-44725c790c91,df792693-6d77-4f77-8b55-746763918c9b,Cover Track TRSHS00704,Cover Artist,Cover Songs Collection,2024,303.0,SecondHandSongs / Cover Set,TRSHS00704,audio/TRSHS00704.mp3,True
f98c4008-e961-4716-a425-cb56f0b107e9,3f147b44-3b6c-45c1-aa03-58c69c494184,Cover Track TRSHS00713,Cover Artist,Cover Songs Collection,2024,325.8,SecondHandSongs / Cover Set,TRSHS00713,audio/TRSHS00713.mp3,True
